comp_id,company_name,legal_form,legal_country,HQ_country,founding_date
54adcd0c-5e58-4ef3-9a94-6568fb8af95f,"Greer, Clay and Robles",and Sons,Korea,Botswana,1985-08-17
435043ae-b30c-40a6-a1a7-6bc550e03dd1,Cole-Gordon,LLC,El Salvador,Pakistan,2004-09-26
f88ce02d-50fc-4bc8-833f-2e5acefd2d28,Thompson LLC,Group,Belize,Lesotho,1983-02-15
2552c077-6c89-416e-96fd-81d19cab66ed,Reed-James,LLC,Botswana,Benin,2022-11-09
b8660cd5-af90-4665-92c5-a02416414ed1,"Smith, Woods and White",Ltd,Seychelles,Martinique,2022-11-29
88c2bc08-7559-4ddc-ace2-e22acdc6c88d,Rosario-Reynolds,Ltd,Guyana,Guinea,2024-07-18
581bd0a4-7809-4dd4-b5b3-5c6900b0a502,"Meyers, Brown and Young",Inc,Andorra,Bolivia,1978-08-20
db32d73d-11b9-41f5-b891-2d2d7e542868,"Shannon, Johnson and Potts",Group,Brazil,Eritrea,1991-12-02
6c15e54d-95f1-4700-bc34-90754ca1d99f,"Eaton, Johnson and Gomez",Inc,Costa Rica,Thailand,1984-08-10
0c85c65b-a779-4e0d-b134-5b91b3a7721f,Rodriguez Ltd,and Sons,Turkey,Isle of Man,2009-12-23
3b334bdd-86d7-4c3e-a0bb-42d49761cefb,Miller Inc,LLC,Czech Republic,Hong Kong,1976-05-13
846732bf-39d9-4fba-8c56-5fcba4104a11,Rodriguez-Park,Inc,Montserrat,Denmark,2013-04-29
63af31dd-72ec-4813-bc75-6e3c89887fb3,"Lewis, Neal and Romero",Ltd,Turkey,Congo,1976-04-17
ded151ba-ba6e-45fe-a3d8-e68c433a8ce7,Flowers and Sons,LLC,Yemen,Solomon Islands,1972-06-06
7013c9a5-ad75-44a6-9a44-e629d0f85b16,"Jefferson, Hawkins and Mills",PLC,Cameroon,Bouvet Island (Bouvetoya),2016-04-26
ce80e21a-dc76-41bf-ae06-02526043ce4b,Roberts Group,Group,Central African Republic,Brazil,2017-03-05
67272ebf-8951-4c16-888c-2319cde030ff,Massey PLC,Ltd,Mongolia,British Indian Ocean Territory (Chagos Archipelago),1996-02-05
085834a9-46bb-497a-a899-229dcc32c0be,Paul LLC,PLC,Honduras,Cameroon,1972-12-28
fe73502b-7573-44df-9feb-ffe7b24460bd,Gutierrez LLC,PLC,Sao Tome and Principe,Guernsey,1970-11-14
284fe8a1-3f0d-4617-8969-2e4b73785a60,Harris-Taylor,LLC,Iraq,Serbia,1994-08-13
aa6f1492-da6f-41af-a184-b72c7ebac887,"Avila, Stevens and Norris",Group,Samoa,Albania,1994-01-22
72169a19-8f54-4b82-acae-9a011d217686,Ellis PLC,and Sons,Fiji,Niger,2018-01-29
08ef86f4-7f7c-4628-bf85-676add8dfa5b,"Fletcher, Strickland and Rogers",Group,Norfolk Island,Albania,2020-08-29
c02b2a32-83b2-4057-91b0-5db284e383e1,"King, Giles and Golden",PLC,Guernsey,Grenada,1987-04-17
4b6a76f1-2f42-48a3-9871-d21eff25976a,"Clark, Craig and Taylor",Ltd,Morocco,El Salvador,1990-08-04
95ed79ef-1fa6-43d9-9667-efa8bd2b3a25,Castro and Sons,and Sons,British Virgin Islands,Bhutan,1991-02-14
d5ee548e-9a50-4f95-90e0-8ce6d3966333,"Hill, Williams and Baker",Inc,Macao,Netherlands,2019-09-04
f2b4bd3e-171f-4062-8373-0a0ef76322cf,Lamb-Beard,and Sons,Turkey,Peru,2022-09-06
ce3c08c9-aeb0-4a9a-8653-e9db8d3661c2,Mills and Sons,Inc,British Indian Ocean Territory (Chagos Archipelago),Cameroon,1996-02-28
7e9d0eb9-adb0-4da8-8ab5-8f69930d4c43,"Mclaughlin, Liu and Klein",and Sons,Bangladesh,Comoros,1999-09-24
e3d96a32-faba-432c-a031-7b371f496a85,King Group,Group,Argentina,Norway,2012-12-10
89bafa37-c364-48d2-ae1a-48a2eebe67f1,Brown Inc,and Sons,Jersey,Nicaragua,1993-03-03
2da34c54-0a35-40cc-95f1-8b2a1fbe8ebe,"Heath, Green and Abbott",LLC,Korea,Tajikistan,2002-07-29
d862b3e5-e8c6-42e8-8aa9-e40c0ca034e1,"Reese, Hall and Perry",Inc,Sri Lanka,Cambodia,2021-09-26
d9facaf2-3d80-4376-b048-e60d8cf59c0f,"Miller, King and Taylor",Group,Taiwan,Saint Lucia,1996-12-07
0e3f0254-7c71-4f43-9406-2949d82cd02c,Olsen Ltd,Inc,Jamaica,Azerbaijan,1995-08-23
ad283de1-455d-49db-b60b-7f93d15f1a66,"Hughes, Cooper and Vazquez",LLC,Kazakhstan,United Arab Emirates,1990-03-26
176c529d-822d-4e69-922c-ce57d4f058af,"Rodriguez, Ferguson and Wade",LLC,Congo,Myanmar,1984-12-06
7ca010b3-c4cf-461c-ab2f-76591b7e76d9,Barrera-Morris,Ltd,Korea,Guinea,2023-10-02
0c0dd6e1-5162-4584-a59a-8ba169875621,Bright-Garcia,Inc,China,Lebanon,2021-03-13
1d45c799-71d7-47dc-8fc2-8a04605176c6,"Ortiz, Freeman and Flowers",PLC,South Georgia and the South Sandwich Islands,Hungary,2006-11-12
f05bde14-705a-4c34-9eb4-4250ee894781,"Riggs, Wright and Jackson",PLC,Namibia,Belgium,1993-06-26
7d3e15d0-f0de-488a-8ab4-01254f5ec913,"Moss, Fisher and Brown",Ltd,South Africa,Mexico,1980-08-02
244e3286-3fbb-4ab8-9ad3-37f655eeba46,Brown-Wilson,and Sons,Bhutan,Philippines,1982-09-03
c878f182-0d4b-4238-b884-5504201f7180,Lindsey-Joyce,PLC,Saint Helena,Yemen,1974-05-05
f5b228c3-efe5-41da-81a9-5c52465dfe27,Garcia Group,Group,Cyprus,Romania,1993-06-13
9530dd73-5f31-4c0e-9ee2-56dfb6037177,Adkins-Collins,Group,Saint Vincent and the Grenadines,Benin,1976-03-12
d9ba9c26-7a0a-4563-90a6-89e21baa33b7,Meyer-Harrison,Inc,Central African Republic,Serbia,1993-05-12
d4697854-1897-42de-91b8-d30e6a004ca9,Mendoza Inc,and Sons,Benin,Poland,2014-05-16
1c3dea6b-2e7c-457b-b5db-aa3679647788,Gonzalez LLC,Group,Bahrain,Malawi,1993-12-31
68aecca7-6d03-48e7-be36-89a98cd9a129,Payne PLC,Ltd,Iran,Ukraine,1973-02-06
1fae41a6-3107-47fa-998c-dd071288e48f,Porter Ltd,Inc,Sweden,Senegal,1989-02-06
94e6af37-d211-43fe-82f5-3108fda75119,"Paul, Kim and Moody",Inc,Nepal,Spain,1974-03-12
df61948e-d7f3-4837-9880-22c34df4f380,"Garcia, Clayton and Hamilton",LLC,Swaziland,Guernsey,1970-12-15
502b9bb7-6320-4a4a-999e-033272922abd,Bridges-Bauer,LLC,Algeria,Korea,1980-09-21
65527b22-a6b1-492a-8f10-86b7316bb3ec,"Page, Myers and Freeman",LLC,Chad,Mexico,2008-11-26
ac50c50d-6853-4e9e-83e7-223f27ea67fe,"Sellers, Jackson and Richardson",Group,Cocos (Keeling) Islands,Hong Kong,2022-07-16
baa41264-5a05-48d8-88f2-cd7cacc26ba2,"Olson, Gibbs and Gonzales",Ltd,Gambia,Japan,2000-04-01
7a0f66ff-9419-4d6b-a00c-a952af31050b,"Martin, Young and Shaw",PLC,Georgia,Tanzania,2005-02-05
53fcf30c-70ce-4709-a3d7-854fe540364e,Bradley Inc,Inc,Germany,Austria,1976-10-22
1ff5bc98-2d1f-4f78-8a1e-748a5dcc8f04,Sanders Inc,Ltd,Tanzania,Somalia,1974-07-24
a4ff0da4-b4ad-4e9f-8d66-94ede6725200,"Rodriguez, Meyer and Pitts",Inc,Japan,Uruguay,1972-08-07
db5664b4-ae6a-4786-bd74-0a0d430a8caf,Hart-Byrd,and Sons,Montserrat,Israel,2006-10-03
9b551590-2a20-4511-b9dc-51dd8e7a40db,Rosales LLC,Group,Estonia,Puerto Rico,1987-05-19
c9e5693c-5535-4522-be5f-29b250fe284e,Rogers Ltd,Ltd,British Indian Ocean Territory (Chagos Archipelago),Thailand,1982-08-25
0e88716f-45f8-4cb2-bfb1-93c02814e18f,"Pope, Williams and Valencia",PLC,Benin,Slovenia,1985-08-18
4e18d043-73a7-4f7f-9c9a-9696d5f2fc68,Pham and Sons,and Sons,Benin,Sudan,2003-02-20
eba32e14-01dd-49ec-b192-c3922131c474,Evans-Graves,Inc,Italy,Solomon Islands,1975-01-08
47fb59e5-655a-4da1-9081-dd843ec0de15,Phillips-Scott,Group,Sao Tome and Principe,Sri Lanka,2022-03-10
bcd9646b-bff1-449c-81d1-3f842d422db9,Watson-Thomas,Group,France,Cambodia,1997-01-19
e4da8989-0f0d-4983-a345-06ed26a6d7a0,"Martinez, Weeks and Obrien",Ltd,Montserrat,Ireland,2015-09-21
2805dd9d-4829-4d68-aa11-f24ab06f4df5,Smith-Miller,Ltd,Bermuda,South Africa,1992-11-10
308c8b21-3558-44d3-bf99-fa0bb0abedcc,Brown-Coffey,LLC,Grenada,Chad,1981-11-12
d7619177-82b2-40b4-b339-eb9afcbe699f,"Hansen, Singh and Tyler",PLC,Kenya,Malaysia,1981-09-07
d6d21f01-91c5-47f0-8fc9-bb52ebbe6953,"Davenport, Jacobson and Lara",Inc,Uganda,Czech Republic,1986-10-02
250e2487-ee50-4c7b-89ee-1de6aab710e8,"Singh, Silva and Anderson",PLC,Oman,Madagascar,2019-08-06
aff249c4-a2a0-4bb6-87ac-f75b62b7f24a,Wood-Smith,Ltd,Myanmar,Panama,2020-01-30
6c63d49a-0b36-42cf-912b-ac24fe4c2628,English-Dunn,Ltd,Indonesia,Hungary,1990-08-30
3974492c-b694-476f-896c-5709a42ad9cf,Brown-Perez,and Sons,Palestinian Territory,Angola,2022-11-15
5aa12678-3302-4b56-8ac2-351b02d40de1,"Morris, Schmidt and Mercado",PLC,Kazakhstan,Barbados,2017-07-29
4f26281c-1d19-40d1-baa5-bf165ceb3e76,Love-Moore,Ltd,Tokelau,Saint Helena,2012-01-12
8a41d0e5-5b00-4300-b15b-9b65d504d2ff,Johnson-Lewis,Group,Montserrat,Ethiopia,2018-02-27
29c6a04a-5b98-40bc-b4d4-98875112d747,Shaw PLC,PLC,Chile,Monaco,1988-02-23
72b55008-a6b4-4b80-97d7-e44f02e4f614,"Simpson, Carter and Cortez",and Sons,Monaco,Guinea-Bissau,2024-05-21
899b095e-6108-4b73-8d34-8da6a6516229,Wolf-Wang,PLC,Niue,Ghana,1991-03-08
db3060d3-1f5f-4a18-ab52-db4b70fcd262,"Santiago, Jackson and Murphy",Group,Andorra,Mayotte,2009-11-19
2727dc6f-dbb0-4895-a5e2-453dab4b96b7,Miller-Robinson,Inc,El Salvador,Monaco,1978-09-22
fb11ab93-f9fa-43d9-bdbb-41a6011587e3,Fuller PLC,PLC,Timor-Leste,Romania,1981-12-03
ee2edc47-d6eb-445f-8b1d-7b27b033d8b5,Jordan LLC,Group,Myanmar,Togo,1973-10-15
72e4b8f0-f5b0-4e4d-bf49-0db1a721de59,Conley Group,LLC,Burundi,Gibraltar,2020-06-02
916ca94d-f7ac-480f-a993-6b9f02560648,Anderson-Robinson,LLC,Ecuador,Denmark,1996-12-26
fbc64cab-7a0d-44e9-a683-ea61d6c985ff,Harper PLC,Ltd,Saint Lucia,Tokelau,1974-05-01
ea38d46d-1d0d-4c10-b49b-ad786efe2351,Adams and Sons,Group,Yemen,Canada,1983-10-09
60bbc994-acc9-4ed6-98d0-7065739cfc4c,"Fischer, Ray and Torres",Inc,Namibia,Brunei Darussalam,2015-03-17
4d93b199-3167-4e52-9bf4-381ed2134754,Zimmerman Inc,and Sons,Panama,Senegal,2006-06-27
745ee394-a32e-45f3-b7b1-ccf79e454531,Aguilar-Harris,PLC,Denmark,Yemen,1983-10-09
1f98b29c-809b-4fe2-a5e2-ac1321a8a53f,Austin PLC,PLC,Saint Kitts and Nevis,Cook Islands,1971-07-19
a856e2ea-68f7-419b-93c5-0e6fba5fc237,Oneal-Potter,and Sons,Slovakia (Slovak Republic),Uruguay,2024-01-24
6fdd8dc6-2297-4834-9e6c-367dcb6954bb,Ford-Saunders,Ltd,Trinidad and Tobago,Malta,2014-04-23
25958577-ef86-4d66-b384-4e75f48b95af,"Dixon, Bond and Adams",Ltd,Antarctica (the territory South of 60 deg S),Northern Mariana Islands,2008-10-25
49163db4-8189-4a55-8351-feafee586979,Terry Group,and Sons,Cuba,Rwanda,2015-05-13
0f2e1efe-ba4e-4d7b-aac3-d375235b6069,Hogan LLC,Ltd,Guatemala,Japan,1996-09-20
4bbfcf49-42e2-468b-be15-c8e6131abc36,"Moore, Obrien and Sandoval",Ltd,Saint Kitts and Nevis,Bhutan,1972-01-26
e39d5ea5-9a65-4e4b-b1dc-0bdd21c9d11e,Sanders Group,LLC,Northern Mariana Islands,Lesotho,2024-10-30
9e15fe8e-d082-4470-b9b0-79dfdc5a4e57,"Simmons, Robertson and Lee",Group,Tunisia,Cook Islands,2017-02-21
2368e8e5-b7d2-417f-8e3d-11fa69482949,Rodriguez-Buchanan,PLC,Czech Republic,Slovakia (Slovak Republic),2024-05-08
e78fd85c-9632-449f-88fe-16ecfd31de57,Kelley-Mitchell,and Sons,Russian Federation,Iran,2009-09-11
8003376b-01db-4561-a337-1d9e7d026711,"Strickland, Cox and Burgess",and Sons,Macao,Palau,2018-10-25
bcb4bf0d-856f-4658-9f34-29bcddf44205,Green PLC,and Sons,Bouvet Island (Bouvetoya),Sri Lanka,1982-11-28
df2a6ed6-3c7b-4267-87cc-be6eec17703a,Hughes-Watson,Group,Taiwan,Congo,1993-08-24
836d2b46-54b6-4fc4-9698-b3b5e66ab42f,"Davis, Mclaughlin and Bryan",and Sons,Northern Mariana Islands,Colombia,2013-07-10
813c8b49-8ddd-4f69-83ce-5a626033acd7,"Lewis, Glenn and Grant",Group,Lesotho,Mauritius,1986-01-25
e6aea72a-4dc5-4f1a-97e1-a0f9d254e776,"Johnson, Mccann and Peterson",Ltd,Nauru,Saint Helena,1970-09-09
6cb94100-fa28-4ebd-8e72-afcade000bad,Patel LLC,and Sons,Nepal,Chad,2021-02-16
5b74e058-8ffa-457b-b422-c73d3a33da43,Morgan-Ramos,Ltd,French Polynesia,Brunei Darussalam,1998-10-31
2d8ea97e-25a7-4f61-b1aa-3c805f03dd8d,Caldwell-Baker,LLC,Korea,Honduras,2016-12-30
001021ad-4af8-4f5d-8cd6-f367cc5e300e,Hale Ltd,Inc,Guinea,Syrian Arab Republic,1980-12-17
558cde53-306e-4d60-9c76-df4eb6ac65f0,"Gonzalez, Flores and Caldwell",Inc,Indonesia,France,2009-08-16
3d95b85a-085f-4409-8aee-769a371bc917,Santiago Ltd,Inc,Anguilla,Greenland,2020-09-03
29eed510-ed01-493d-bef5-0f3e84d2fc97,Cox and Sons,Inc,Cameroon,Reunion,2019-01-13
036824c5-90e2-4433-a882-ccb4cc5649f5,Williams-Bradley,PLC,French Polynesia,New Zealand,1971-05-11
d3c17d7e-46af-4ba4-8987-16d5d5e353f5,"Holmes, White and Brooks",Group,Cote d'Ivoire,Uzbekistan,2006-12-27
b592edf5-03b3-4e0f-b01f-fc346752cae4,"Rhodes, Mccoy and Ramos",LLC,Greenland,Guam,1993-12-31
01b59840-3be2-41a6-92fd-fd4aee475d6b,"Nixon, Morgan and Anderson",LLC,Myanmar,Ukraine,2022-04-23
608fbe97-6783-44f8-9d0d-4c0be92de22b,Morgan-Henry,Group,Holy See (Vatican City State),Palau,1982-06-11
b288f165-e963-464c-8d15-0c852c1dffb7,Mills PLC,PLC,American Samoa,Niue,1974-12-29
71feede6-fce3-4683-b5fd-0c1dcd7448c7,Fisher and Sons,LLC,Papua New Guinea,Afghanistan,2005-08-22
537a0f20-c8fe-4f81-b370-0089fb0d248f,Russell Inc,PLC,Sri Lanka,Kenya,1973-10-25
8552042f-8724-44ab-b123-f79a3eca4bd1,"May, Rowe and Orr",Group,Turks and Caicos Islands,Cocos (Keeling) Islands,2023-10-25
8a23137c-e050-4085-9f01-704f7c838082,"Cannon, Lucas and Long",PLC,Palau,Ukraine,1978-08-18
c9559671-2329-4acb-8fdf-d9e5e84dfe40,Martin Group,LLC,Malawi,Belize,1989-05-27
16e4f653-79bd-4c52-a754-968d13f82f26,"Leon, Leblanc and Thomas",Group,Argentina,Saint Vincent and the Grenadines,2009-07-08
480f75cc-9f31-4838-b6c7-b98aa7e20694,"Hinton, Kelley and Brown",PLC,Turkmenistan,Japan,2007-08-01
564ac297-093d-4bea-8376-48a7801a2ebe,"Roberts, Blair and Newton",Ltd,Saudi Arabia,Turkey,1978-03-15
893c5295-f3dc-4b0b-a832-09531e97ad06,Brown-Frye,Ltd,Fiji,Nicaragua,1991-10-04
99194c1b-2864-42fa-9514-e0200343cccf,Cole Ltd,Inc,Macao,United Kingdom,2020-02-27
def565f0-8bf4-4edb-98dc-bca49458f898,Gillespie PLC,and Sons,Wallis and Futuna,Slovenia,1980-07-13
1abba2c7-e4d1-4ae8-a9ca-783394d6ea9f,Smith-Ball,and Sons,Ireland,Tunisia,1982-03-21
42a48fa6-6b08-4729-9409-9da4e2d9d75c,Torres Inc,Inc,Mozambique,Bouvet Island (Bouvetoya),2013-07-01
3eb9b887-29ce-43e0-b830-93bc08b101d6,Greene Group,PLC,Swaziland,Vanuatu,2003-10-27
58685f7b-c00e-4013-82ef-6d1f2c20a21c,"Wright, Key and Riddle",Ltd,Venezuela,Korea,2012-04-24
46a3710e-7808-4699-9702-4c865cc9e775,Black-Riddle,Ltd,Poland,Tokelau,1992-05-27
c84853b6-2ac3-4c2c-b4c4-cd27482caad5,Smith-Le,Inc,Comoros,Mexico,2021-07-14
bfea7852-4d8a-400d-8aa5-7c29a61d2fac,Logan Ltd,PLC,Botswana,Iceland,2004-09-02
ec77a673-a633-44ce-ae84-92b330b93591,"Mayo, Kramer and Gonzales",Inc,Kiribati,Saint Martin,1975-08-15
a87775a0-1a0e-4d3b-999c-162f78413d5f,Johnson-Choi,LLC,Ghana,Kazakhstan,2003-05-18
72b385d3-c653-46e2-bc67-0475f4cd298b,Valdez-Ramirez,LLC,Papua New Guinea,Cameroon,2010-10-19
e354d41a-ae61-426b-917a-890a80643d20,"Kelley, Hall and Bird",Inc,China,Seychelles,1970-01-07
19f2d776-ddeb-4f3f-a2d5-b600dc42da59,"Wang, Nelson and Smith",and Sons,Antarctica (the territory South of 60 deg S),Cameroon,1997-05-23
bde4b630-2aba-41fd-b090-935b18c815f5,Johnson Ltd,Group,American Samoa,Romania,1997-07-21
ffa87043-437a-4e84-b62a-b8ce4f64299c,Jackson Group,Group,Mozambique,Marshall Islands,1971-03-24
33a594bd-5b64-4df0-86d6-94a20a58c7cc,Castillo-Stark,Group,Peru,Guam,2018-02-22
85effe7a-e413-4a1f-af44-6185a93d199e,Hodges LLC,PLC,Saint Lucia,Equatorial Guinea,2011-05-06
0f4228e8-6f45-412e-9891-619a0bf2c6fa,Frederick and Sons,Ltd,Indonesia,Syrian Arab Republic,1971-11-24
fb85ecd5-49cf-4f9d-97ae-a86a78ae8f5a,Wagner PLC,Group,Denmark,El Salvador,1994-03-30
e94a85b2-1038-4462-9ad1-739b316e7324,Lane LLC,Group,South Georgia and the South Sandwich Islands,Macao,1990-11-26
75a9aa6b-8aab-40d3-8c97-9bdfc93247f5,Mccarty Ltd,Group,Zimbabwe,Panama,1990-03-31
c21ecd79-188a-4a82-bf5c-f712def37e9c,"Daniels, Franco and Smith",Group,French Polynesia,Libyan Arab Jamahiriya,2000-09-22
ebfe01e4-8bd6-4f1c-9775-83f0198932c9,Jones Ltd,LLC,Pakistan,Tunisia,1975-06-21
994e49d6-b7d9-414e-b490-2c6d3640ef43,"Mcdonald, Newman and Ponce",Group,Micronesia,Mongolia,1972-06-12
202b35a5-fe34-4652-979e-9514cf10b4cc,Kelly-Jones,Inc,Botswana,Oman,2007-10-15
d728ce24-dfc6-4a18-93f6-f90189c6fc32,Nichols Inc,PLC,Tajikistan,Swaziland,2008-09-09
65670e85-eb82-461c-b616-10bf65d36d92,Walker Ltd,LLC,Marshall Islands,Myanmar,2021-06-25
e1bf5a27-cd2d-4152-b23a-112bfacdb9dd,Simmons-Garcia,LLC,Lebanon,Trinidad and Tobago,2024-03-23
7de1e8b6-307c-4ab2-8689-291ec9670eda,Williams and Sons,Group,Zimbabwe,Cambodia,1981-10-26
ff7138a6-c404-48cc-83b9-08de312ee24b,Villa LLC,PLC,American Samoa,New Caledonia,2022-09-16
10a5ac00-0d67-43f8-b702-d7c82664cab2,"Robertson, Barber and Guzman",PLC,Dominica,Kuwait,1987-12-29
bff22332-0bac-4b2b-85f5-5d0968003b71,Pierce PLC,LLC,Philippines,Zimbabwe,1976-07-23
446dae8a-9067-4fdd-92e5-80d73c7c82a4,"Taylor, Edwards and Poole",PLC,Saudi Arabia,Sweden,1986-10-01
8f6716b2-5315-44d4-b3fc-b94bcca803ea,Tucker PLC,and Sons,Swaziland,Luxembourg,2020-06-20
8632c045-d9f6-4e12-87e5-aadcbe64d81e,Johnson-Harris,Ltd,Mauritania,French Southern Territories,1998-05-12
816b034f-51ae-43fa-a596-2371761a655e,Collins-Miles,LLC,Chile,Italy,1985-09-01
4cddd4df-ecfe-4626-a327-8660a0ceef4b,Davis Group,Ltd,Costa Rica,United States Virgin Islands,2010-05-26
52d44ba0-789b-4f3a-b214-ee95d7fb3ec0,"Wagner, Harris and Morrison",and Sons,Tajikistan,Belgium,1972-05-29
353ab91f-f66e-45e2-bddf-bdf372435283,Hunter-Ross,Inc,Congo,Turks and Caicos Islands,1998-01-03
758b322b-86c5-49bb-a47d-2164a0ca83bf,Williams-Page,Ltd,Zambia,Guatemala,2020-12-26
12de88c5-3796-4c8c-9c07-879dfdf4ffb2,Pierce-Morris,and Sons,Saudi Arabia,Holy See (Vatican City State),2014-04-24
c3364c10-09fc-4dfc-9728-a71a4271c467,Ross Inc,LLC,Algeria,United States Virgin Islands,2024-02-25
1d0832a0-68e6-4af9-8ec8-12414cb0b59e,Thornton-Weaver,Ltd,Ukraine,Mauritania,1992-04-01
0e199f24-4feb-48d9-b810-798833f42c01,"Graham, Rodriguez and Daugherty",and Sons,Australia,Brazil,2004-09-03
b3ea3a25-0300-4da0-bc68-bf4710549331,Guerra-Osborn,LLC,Samoa,France,1989-10-27
d9566bbd-dbaa-4bf6-851c-175d473aa21f,"Norris, Hernandez and Clark",LLC,Zambia,Venezuela,2012-07-20
bb4a1ec8-5362-47d6-bc8f-d35f3c44a043,Schroeder LLC,Ltd,Guinea,Christmas Island,1984-12-17
978bfe1c-56e0-43e1-acd2-4792af00343f,"Morgan, Sanchez and Howell",LLC,South Africa,Dominica,1998-08-05
6d64df42-2b8f-4b1b-8785-e8b3bdfafa6b,Garcia LLC,PLC,Estonia,Bangladesh,2013-12-28
83cee2eb-d65e-43df-9887-b82b76fff8b4,Jensen and Sons,Inc,Samoa,Portugal,1988-05-05
4a5780cb-184a-4634-903f-f1e0905caa80,Gallagher Ltd,Inc,Gabon,Western Sahara,2011-01-25
d84f52c3-d3db-44a5-960e-9c2e45484d8b,Powers and Sons,Ltd,China,Somalia,2009-01-02
fd0a312c-bd39-47a0-ab59-dfebae2ce9fd,Henry-Nguyen,PLC,Chad,Cocos (Keeling) Islands,1978-01-15
7b0ea92a-402c-4235-8c17-211e947a3bab,Bennett Ltd,LLC,Uruguay,Saint Kitts and Nevis,2007-01-29
31f1d87e-a683-4b28-bc0d-1cc9b2e58878,Smith-Silva,Inc,New Zealand,Netherlands,2004-09-04
