comp_id,company_name,legal_form,legal_country,HQ_country,founding_date
c7db6212-85c2-4f17-86b4-6d5cecc5f71a,Johnston Ltd,Inc,Korea,Bermuda,1993-10-27
cb8bbbcc-3f93-4380-895a-ffe7c2099815,Hardy-Bennett,LLC,Tokelau,Gibraltar,1977-07-10
2ba7f75d-c2ba-4f82-9eb6-15ed3168e83e,White-Odonnell,and Sons,Greece,Colombia,1980-08-12
e07d66e5-092d-4620-bbed-9726e43f1482,"Harris, Cuevas and Martinez",and Sons,Comoros,Australia,2015-04-23
e0084441-a340-4a24-ac5d-27dc4eaf8d72,Leblanc-Wilson,and Sons,Niger,Libyan Arab Jamahiriya,2011-09-08
100d9982-6723-4273-980a-932d22bad705,"Porter, Deleon and Osborne",PLC,Saint Martin,Somalia,1986-03-20
a477bece-748a-4476-8374-a1335969abb3,Reeves-Taylor,Ltd,Niger,Isle of Man,2009-10-03
bd409199-a01d-41c8-a28d-c109503a852c,"Conley, Mathis and Blair",LLC,Serbia,Albania,1993-11-24
67327071-cb78-4012-bd88-c9da2b81db60,"Gay, Lopez and Casey",Group,Montenegro,Puerto Rico,1987-05-29
c6f0a0f4-6adf-46c6-83f8-6808d3f6be34,"Richardson, Nguyen and Tapia",PLC,Samoa,Sweden,2008-07-28
d85ec589-72ed-4350-b160-81dedcaa502a,Keller Inc,and Sons,Guernsey,Thailand,2001-09-28
3084e997-f4cb-4260-96f5-efaa058a637f,"Haley, Griffin and Whitehead",PLC,Turks and Caicos Islands,Sao Tome and Principe,1980-06-11
6b431308-9dff-43ee-98dc-38672debb8ab,"Davis, Adams and Smith",Ltd,Congo,Netherlands,1999-10-24
50d7a74e-118a-4753-876e-ab643b151419,"Parks, Wright and Peterson",LLC,Guernsey,Lesotho,2006-09-11
a163583d-a923-44dd-8cfe-88a5402cd35f,Flynn-Garza,LLC,New Zealand,Saudi Arabia,1991-10-30
31e3ce19-23e5-4840-84df-27eac790f77e,Rice-Abbott,LLC,Bahrain,Barbados,2011-04-01
a9f15a11-50c2-433a-b300-5faa8bba3927,"Mcconnell, Burns and Diaz",and Sons,Grenada,Canada,2010-02-12
e7edca11-04fa-4424-a6a4-e2fa79cec534,"Soto, White and Harris",and Sons,Venezuela,Malta,2002-12-25
5444bb79-e07f-4b3f-8a4f-17ad81b9df9a,"Brennan, Ali and Howell",PLC,Namibia,Luxembourg,2022-03-24
8afdd91c-bffd-4aa3-a238-e14e016da017,Chen-Lopez,Inc,Iraq,Angola,2016-04-03
a12cc199-2ca0-44d5-bfd8-7514b36d7ed0,"Gibson, Miller and Blackwell",Inc,Cameroon,Saint Martin,1986-10-07
2c89fb6f-f418-4a23-bfd4-45d98bbc059c,"Case, Bennett and Brown",Group,South Georgia and the South Sandwich Islands,Belize,1987-01-10
43383b26-f3bf-4e48-822d-e556e7fc7ef2,"Jennings, Parker and Marquez",Ltd,Somalia,Equatorial Guinea,1983-06-11
4d008b19-2114-4cdd-af1c-3b720269dc1b,Anderson-Sanchez,Group,Monaco,Cambodia,1980-01-18
0832cd7b-6cf7-47b7-b1e0-4bd99d43c60a,Young and Sons,Group,Guinea,Egypt,2024-01-25
9ca36609-0784-407d-9334-48f28065c00c,"Benitez, Tucker and Meyers",PLC,Belarus,British Indian Ocean Territory (Chagos Archipelago),2007-12-13
0b1ac421-2d62-4616-9f51-ac66581118fd,Johnson Inc,and Sons,Uganda,Hungary,1971-12-17
640987e1-0628-4f53-b30b-99f10470e5c4,Guzman PLC,Inc,Zimbabwe,Argentina,2022-09-24
d6b4e1de-c425-41a8-915e-f925fbd0476e,Andrews LLC,Inc,China,Marshall Islands,2000-08-17
395eaca2-109b-4c99-b1ab-df0aa16b586e,Bailey Group,LLC,Italy,Estonia,1979-10-02
72f4cec8-a6ae-461d-85cd-d4deb53688ed,"Hunter, Booker and Novak",Inc,Bulgaria,British Virgin Islands,1972-01-20
13108a64-4128-490a-9731-3c852ef1117a,"Reed, Morales and Randall",Ltd,Panama,Liberia,1971-10-07
46ae1477-7ee6-4ed9-9ddb-a875eeb5ce2e,"Mills, Hurley and Manning",Group,Kazakhstan,Argentina,1994-01-06
abcb3264-3514-41c5-94d9-fcbc3ea935c1,"Stephens, Bond and Johnson",PLC,India,North Macedonia,2010-08-30
2ee1d277-7666-4c05-90ef-a01c13475648,"Caldwell, Burke and Smith",Inc,Singapore,Malta,1973-11-06
9c190361-73b5-4f89-9bc0-aeb1f988c36c,Lyons Group,PLC,Palestinian Territory,Paraguay,1970-08-24
3c8483db-5c6b-41c2-9f29-7fd8e9c4ebfa,Henry-Williams,and Sons,Haiti,Samoa,2013-05-15
4354a900-83ed-417b-8475-7f5b223222c4,Kennedy LLC,Group,Falkland Islands (Malvinas),Chad,1980-10-07
7139b2fb-b83a-4393-977c-bbe0cab1f0fb,Lewis-Neal,Ltd,Lesotho,Ghana,2023-10-08
aa7aa405-7794-4e65-b432-a0fb30890628,"King, Santos and Simpson",Inc,Poland,Kuwait,1987-03-08
a0de7a06-8f2e-4408-a9a4-2d567d5d0e42,"Johnson, Andrews and Delgado",Group,Jordan,Chile,1983-06-15
c85ac317-1f21-4485-80d2-bca9a02adf01,Cole Group,PLC,Dominica,Equatorial Guinea,2023-07-12
7d303f10-4664-4095-9d9d-a62553cb4209,Berry Ltd,LLC,United Arab Emirates,Senegal,2007-08-28
32218374-429f-4107-b310-5f38062189dd,Kelly and Sons,Group,Oman,Korea,2017-11-25
1622fe63-59ec-4330-a135-c1eec80d49ae,Kline-Patel,PLC,Saint Martin,Greenland,1990-07-31
fa57f08d-36e6-4adb-88dc-0a7bd9fc4501,Cross-Fowler,PLC,United States of America,Egypt,2015-03-24
dcedbb25-9d39-4f0b-b1a7-103d98cf882b,Davis LLC,PLC,Togo,Cuba,1971-03-12
a5bb1cce-348a-4b05-89fa-8efdfc00e536,Clark PLC,and Sons,Libyan Arab Jamahiriya,Vanuatu,1988-03-10
1813e64f-b771-4239-8dd3-d75c2fc55c43,"Jimenez, Brown and Moore",PLC,Cocos (Keeling) Islands,Marshall Islands,1973-02-01
e04322a8-6239-4739-8aa1-72c567141694,"Young, Jensen and Williams",Group,Tanzania,Denmark,1993-06-02
ce01a129-4e4a-4ff1-9f09-620e87aa06ba,Wright-Ponce,Ltd,Italy,Indonesia,2006-05-18
43c82527-3668-4e84-a655-b4147924ccb9,Morgan Group,PLC,United States Virgin Islands,Dominican Republic,2013-05-27
18a66b79-4f2e-4cb6-b84f-89484ee74a15,"Nichols, Brennan and Sosa",Group,Aruba,Mauritania,1992-10-13
ec8919c8-9351-4fb6-90c5-f20d56bdb401,Rodriguez-Clark,Group,Hong Kong,Angola,1997-01-02
f3e7e238-a781-477d-b1c7-89715349bdb1,Vaughan Ltd,Group,Ukraine,Italy,1999-09-21
00edd769-d81c-4980-b49b-eebf5f1c0c8e,Reeves LLC,and Sons,Uruguay,Togo,1973-04-24
70208e39-9dce-496b-b859-225ee3ca8c9a,Knight-Miller,Group,Czech Republic,Micronesia,2011-06-03
3f7b3583-0eaa-405a-b481-70bc3e38d8c4,Gates-Andersen,LLC,Northern Mariana Islands,Germany,1998-03-15
c14d4078-f11c-4649-9f0f-a81e24f60dc3,Rodgers-Campbell,LLC,Oman,Kyrgyz Republic,2015-06-28
f9c014b9-c5c9-41ca-84ba-054add711e7a,"Vargas, Murphy and Floyd",Inc,Congo,Azerbaijan,2023-03-06
cb41f31f-df24-4f66-92d8-a8948fae2362,Hughes Ltd,and Sons,China,Belgium,1992-10-29
7785acf1-3922-4206-973d-505708668716,Hansen PLC,Ltd,United States Virgin Islands,Latvia,2003-12-03
02ff6095-cbdf-488a-b76e-fef9e58f4f7f,Michael Group,LLC,China,Niue,2018-07-02
0e53e179-d4cf-44d9-8b29-97e6510ba365,Mclean-Bailey,and Sons,Bouvet Island (Bouvetoya),Pitcairn Islands,2016-09-19
9be22313-3ddc-4711-9a6f-67eb979d6047,"Williams, Brown and Smith",Group,Korea,French Guiana,2003-02-01
bec13773-9f6c-46cd-9a06-403b252e992f,Powers Ltd,Group,Central African Republic,Nigeria,1992-10-22
7d2776c3-f18b-4ea6-8336-a723db69fa32,Hanson-Williams,LLC,Thailand,Saint Kitts and Nevis,2022-10-01
98e09aeb-bfc6-4d70-874b-653d948dce0e,"Hardy, Shelton and Gonzalez",and Sons,Cote d'Ivoire,Equatorial Guinea,2004-01-04
e50ff6de-35bd-478d-8b65-08a99fe9d8ed,Wilson LLC,Group,Taiwan,Togo,1995-01-20
9a976d43-4ff8-4c47-b1de-3714ef2d48f7,"Pena, Malone and Dillon",LLC,Solomon Islands,Finland,1973-02-02
2fe773f4-6d39-4474-9c42-1caa7739309f,"Warren, Anderson and Medina",PLC,Tokelau,Comoros,1998-01-23
cdb5c424-f56d-4fc9-9085-93b2c0269e76,"Silva, Aguilar and Gonzalez",Inc,Turkmenistan,Switzerland,2008-12-22
c4a5c2da-63c9-4053-aef5-fc59cc052782,Fowler-Burns,PLC,Liberia,Svalbard & Jan Mayen Islands,2005-01-14
81a77479-2700-41cb-a437-501c77494765,Walker-Smith,PLC,Bouvet Island (Bouvetoya),Lithuania,1978-08-06
35f056b3-4baf-4e48-87dd-d71e34765013,"Gardner, Massey and Jones",Group,Kyrgyz Republic,Armenia,1986-08-02
30a4d49d-e493-4859-8df2-01d331d9adee,Arellano Group,LLC,Senegal,Mauritius,1989-04-10
6d83a61a-7476-4c6c-924f-60a946d3d756,Hubbard-Rodriguez,PLC,Belarus,Hungary,2005-06-19
e19cab4b-457e-4abb-b362-ccb27e784ce5,Gould-Townsend,Ltd,Mauritania,Spain,1979-08-21
ae2dc1fe-3d54-4956-9bbe-853eb5e4446b,"Valdez, Castillo and Wood",Inc,Liberia,French Polynesia,2019-11-27
3be75cbe-f978-42e6-9a9a-8e29e58874c4,Rogers-Weeks,PLC,Monaco,Zambia,1990-03-25
32e47920-fd71-4fd4-bd70-b4504aed8901,Bell Inc,PLC,Honduras,Cyprus,2017-10-17
00ba91c3-a12a-4885-8235-bb773e83a42c,Lopez-Elliott,and Sons,Cambodia,Romania,1998-10-19
398c6dd7-cd8b-439c-b400-f12c3a5c316c,Wallace-Howard,Group,Turks and Caicos Islands,Palestinian Territory,1978-11-12
55fa1ff5-67c8-46d2-9b49-dcefdc595c94,Curry-Clark,Group,Bahamas,Rwanda,1975-11-01
545b8152-462b-4f96-a45e-16ad7d1a6e17,"Reilly, Morales and Vaughn",PLC,Algeria,Iran,1984-12-08
ef94562d-30fd-4f52-b2ee-039a65f12338,Ramsey PLC,Inc,Hungary,Saudi Arabia,1995-10-21
05eebfae-4241-48bc-a3b7-552318c3fad5,Farmer-Nguyen,Inc,Iraq,Kyrgyz Republic,1983-02-02
365eae71-87a2-466a-bc81-ce58652c08a3,Robinson Group,Inc,United States Virgin Islands,Malaysia,1970-10-10
69a665dc-62c3-45fb-b264-4df1b7019774,Johnson-Santiago,LLC,Madagascar,Djibouti,2022-03-21
0d4c9cd5-0425-4a50-9b41-c04212265083,Abbott-Hernandez,LLC,Papua New Guinea,Mali,1970-09-08
e149525c-9f4a-4198-b231-4cb823c347c7,"Moreno, Patterson and Payne",Group,Greenland,Mozambique,2013-03-09
31768bfe-594d-4d8e-8179-b9ab9ed28403,Walls-Hernandez,PLC,El Salvador,United Kingdom,2018-01-07
e1120ddd-1009-4437-8f9f-eb8310221be5,"Jackson, York and Carter",Ltd,Saint Helena,Holy See (Vatican City State),1970-10-01
cad6a614-5ff7-4c8a-ab80-7ebd3a4d7dd9,Kelly Ltd,Ltd,Cyprus,Togo,1981-04-07
5a621648-a9be-48aa-bfa4-e5433e0d3450,Hoffman-Perez,Ltd,Palestinian Territory,Nigeria,2021-10-18
c50117b3-87e9-4432-8b31-63aa06cb44a4,"Nichols, Jenkins and Estrada",Ltd,Maldives,Cote d'Ivoire,2017-06-03
f0ecbb27-2845-4f27-b71b-b4ab95f98d1e,Hernandez and Sons,and Sons,India,Dominican Republic,1999-06-13
c06156a5-210b-465e-9110-787dca1b484c,Davis-English,Inc,Uganda,Israel,1977-06-04
99d1eb76-0ece-471c-b913-a2be54de0e96,"Pacheco, Lewis and Smith",Ltd,French Southern Territories,Norfolk Island,1984-09-19
5723ada5-52ea-473d-b0c4-d4c90057cb05,Johnson Group,and Sons,Uzbekistan,Israel,2019-11-17
6a5338c9-b5d7-4750-ae99-00e45effd48f,Williams-Martinez,PLC,Bahrain,Solomon Islands,1996-06-06
a34cd4d1-3496-4c52-b5c9-062640d8d363,Mathis Inc,Inc,Iraq,Turkmenistan,1992-07-08
f2646a98-097a-4da3-b064-71ceca5c7cb0,"Moore, Larson and Jones",and Sons,Faroe Islands,Barbados,1997-09-18
19516b70-e7f0-4326-a4c7-5fa88e871788,"Parks, Rivera and Lawrence",LLC,Saint Helena,Somalia,1971-07-12
89a5e8a9-38b2-4b7c-b8d9-61873efa20ba,Richardson-Chen,Group,Belgium,Hungary,1984-08-09
03ae7ae9-6c2a-4275-9c91-f52c0f54ac78,"Owens, Vincent and Edwards",Ltd,El Salvador,Marshall Islands,1993-11-17
87921698-deb1-4633-8c65-43d649142a2b,Anderson LLC,Inc,Saint Kitts and Nevis,Syrian Arab Republic,1984-08-07
1a8cfcb1-0b14-4eac-980b-527e959636d1,Gallegos-Mosley,Inc,Cyprus,Hong Kong,2005-04-19
54b1712a-b1f7-4198-8530-8840f900ccd3,"Jones, Mitchell and Benson",Ltd,Gambia,Peru,2004-02-12
d9f1a2d6-a8cf-4d8f-bbaa-a7af0affe30c,Gonzalez and Sons,and Sons,Reunion,Mayotte,2006-03-29
b146d967-6f72-47bf-887a-49d0ed2ae332,"Maldonado, Olsen and Thompson",LLC,United States Minor Outlying Islands,Benin,1996-07-17
02b5b29e-1809-4295-856c-350f6a1d512f,Hutchinson Inc,Ltd,Ukraine,Lesotho,2010-11-10
c8844c8e-aafa-459a-befb-85286a79fc0f,Young-Schmidt,Inc,Nepal,Hong Kong,2003-05-21
301ce22f-fe8b-402b-ba01-1bdcc6abd9e1,Martinez Group,Inc,Egypt,Iran,1992-05-22
2b9dba73-a654-4824-b40b-22afb659d234,"Vega, Mathis and Johnson",Inc,Turkmenistan,Paraguay,1979-07-01
cc101d32-9bb7-427d-8354-0e813b953f82,"Riley, Miller and Clark",and Sons,Papua New Guinea,Egypt,1979-01-12
4a02dc41-83f4-46ef-ad3e-02faddf22904,Moreno Inc,and Sons,Barbados,South Africa,1993-05-22
1f4697c6-be34-4591-aab2-342454364480,Murray Ltd,Ltd,Anguilla,Italy,2007-05-05
ea9abdea-7793-4747-875c-1710025d887e,Simpson Group,LLC,Guadeloupe,Niger,1984-09-07
6e3c278e-da1f-46cc-98f8-2cd987c8a6b7,Murray-Castro,and Sons,Antarctica (the territory South of 60 deg S),Pitcairn Islands,2014-01-11
8726978f-b059-4a41-bae3-b5857ed1c529,Watson Inc,Inc,Poland,British Virgin Islands,1984-11-17
8e8b1452-bc3c-4fb1-a5a1-d875b9d0aa8d,Perry Ltd,PLC,Heard Island and McDonald Islands,Guinea-Bissau,2014-08-10
7911317e-bae2-4933-80f4-1c123a4e2563,Henry-Nelson,and Sons,San Marino,Tunisia,2005-03-28
11a554de-a62c-45c5-914b-df9de501b7e4,Finley Ltd,and Sons,Singapore,Belgium,1974-09-25
39f376ed-c099-4b04-a49e-04feaf0a89d0,Ramirez-Smith,Ltd,Kazakhstan,Niger,1991-09-22
224c958e-0bc0-4ec7-9332-5cb9e2a3e554,Rodriguez PLC,LLC,Serbia,South Georgia and the South Sandwich Islands,1978-06-14
79492e5d-53d7-4161-86e7-7d3ba22fa34a,Perez-Wilkinson,Group,Togo,South Georgia and the South Sandwich Islands,2004-03-31
8edae765-dc04-425e-a420-4d59c49ee00d,Marshall-Blair,Group,Kyrgyz Republic,Philippines,1997-08-31
653ce805-8763-41a8-8ff7-9590e9123ace,Higgins Group,Group,Turks and Caicos Islands,Pakistan,1974-07-22
5ff3963d-6b63-4940-9486-e623838287bf,"Kim, Young and Hall",PLC,Marshall Islands,Saint Lucia,1993-10-13
e3adcf06-7ce1-42f9-a6a0-c919eb462275,Jefferson-Keller,PLC,Iceland,Thailand,2017-09-28
8d15e4ef-1e0f-44e9-ab04-4cf3262c5f4d,Miller-Morton,Group,Holy See (Vatican City State),Aruba,1980-06-04
0b290418-d470-43f4-911a-09182e3de2b0,"Chapman, Reynolds and Daniel",PLC,Papua New Guinea,Svalbard & Jan Mayen Islands,2019-06-23
f96c2201-18ea-4011-84e3-9dcffa4b01d1,Thomas and Sons,Inc,Saudi Arabia,New Caledonia,2005-04-15
2cc93697-309a-4e9c-88e5-665f60981cb5,Chambers-Garrett,Group,United States Virgin Islands,Puerto Rico,1999-02-13
ffa71411-493b-4111-9791-1d29235786bf,Heath-Vasquez,Inc,Lebanon,Madagascar,1972-08-24
6c525dd3-c44a-4a74-864b-9f2ea4983f73,Davis-Smith,Ltd,Mauritania,Saint Lucia,1970-08-13
fb38caa6-f5ad-491a-afdf-d5190c8f38b7,Cole and Sons,Ltd,India,Saint Vincent and the Grenadines,2009-03-21
be1a7e1f-a2d9-4cc3-80e4-5bbee726f419,Fletcher-Koch,Ltd,Sri Lanka,Algeria,2023-05-27
eca43030-f257-415a-9bb3-7de004245e9a,Preston-Marquez,PLC,Moldova,Cocos (Keeling) Islands,1995-10-22
7a30accf-3e14-4243-bbb5-24e818f22c87,Hall-Nichols,Inc,Iraq,Paraguay,1974-12-12
e9511eb3-48a4-4d73-990c-0b0e1888b3b9,Robinson-Green,Ltd,Bangladesh,Rwanda,1994-01-20
57e66683-6433-4bab-bcd9-2dcbf9b5bae9,"Stephens, Burns and Paul",Ltd,Angola,Nicaragua,1991-12-23
bc11c3ed-ca47-438b-bbd5-cf98d94eb154,"Smith, Rogers and Singh",PLC,Nepal,Bhutan,2016-06-09
e45fb019-2674-4019-8b86-aff053b05ba4,Freeman-Rasmussen,Inc,Wallis and Futuna,Kiribati,1986-06-13
f0e1073e-064a-447d-a193-7fd79445a187,Gregory-Henry,PLC,Yemen,China,1982-07-31
b1e18a22-7763-41d4-8340-7c635f6cea53,Yang-Huang,Ltd,Madagascar,Saint Lucia,2011-06-01
69bf7453-2756-4c93-93a5-05eeaeb542f5,Wu Group,PLC,Cocos (Keeling) Islands,Egypt,2020-11-03
0206e60e-9fca-4ede-a400-a3633902af9a,Crane and Sons,Group,Tunisia,Chile,1973-08-14
3b4b9f7f-7eb2-4d46-a9da-28bcd9803d4a,"Rogers, Cruz and Macdonald",Group,Mozambique,Romania,1981-05-21
433a386c-6c75-4b2a-bc2a-5e4ed0d04922,"Hancock, Shields and Martinez",PLC,Isle of Man,Azerbaijan,1996-05-05
664f665a-3be6-4282-9b82-f7400af82014,"Carlson, Ramos and Carter",LLC,Saint Martin,Montserrat,2004-01-24
9198f796-956d-4660-82b0-053b49b4107f,Andrews LLC,and Sons,Malawi,Turkey,2006-05-07
e99b9f2d-5290-4219-8f77-197237b9dee2,"Robinson, Nguyen and Reyes",PLC,Zimbabwe,Denmark,1991-05-24
b05ce60d-ab28-448f-a6f5-6897210d9762,"Pham, Gutierrez and Wilson",LLC,Guam,New Caledonia,1992-02-13
5c6776af-7ce6-48a1-a7c7-350f104bac5a,Reeves-Hancock,PLC,Maldives,Rwanda,2001-11-14
1675d0f6-78a3-4092-a78c-51cbe1ea4b6e,Bell PLC,Ltd,Cuba,Hungary,1975-08-18
758f3a72-d0aa-4a26-9469-4c77854cd734,"Davis, Logan and Williams",Ltd,Hong Kong,Luxembourg,2005-01-13
575674f4-ed44-4be8-bafe-7acf97bd3264,"Butler, Martinez and Pena",Inc,Singapore,British Virgin Islands,1993-06-18
83f4eb24-9cc0-4136-ae22-52c639455b33,"Bowman, Keller and Jones",Ltd,Guadeloupe,United States Minor Outlying Islands,2009-08-07
2ccbbbdb-1d8f-4ea7-a580-c2e27c7923ac,"Snyder, Maldonado and Moore",PLC,Netherlands Antilles,Bulgaria,1988-06-28
0702ea53-101c-44c7-a319-ae9c6cb47a11,Gonzalez Group,Inc,Canada,Turkmenistan,2000-03-17
cb9c3f08-aa78-4981-8a2e-3581cbf33efd,Mitchell-Pennington,Ltd,Fiji,Reunion,1974-10-16
fc2fc2ae-7581-42ea-92e8-7c40e241f556,"Bryant, Robinson and Ramirez",LLC,United States Minor Outlying Islands,Bermuda,2023-07-07
5da1e22b-c1c4-4848-8e7a-b58d5d806e6c,Shannon Ltd,Ltd,El Salvador,American Samoa,2006-12-31
1590e781-5881-4311-a511-6c70dc718c41,Bradley-Kim,Inc,Korea,Rwanda,2016-01-27
895df8b3-2c6d-4424-9a2b-107f7b43e3c7,Freeman-Brown,LLC,Sri Lanka,Zimbabwe,1987-01-04
df6b0e92-e984-4bed-846c-5a36fdb58559,Moore-Fischer,LLC,Montenegro,Afghanistan,2002-07-06
847a32b7-dbc7-4137-9774-7ea637814181,Harmon Ltd,Group,Jamaica,Mexico,1973-06-11
59d3e73e-bd1f-43d0-89f6-136542661ceb,Miller Ltd,LLC,Mali,Seychelles,1997-04-24
db00277f-113b-49b7-9282-093988139d58,"Woods, Landry and White",PLC,Honduras,Bhutan,2013-12-26
b340cea6-d7a0-461d-86b6-82c45834d501,Curtis-Hernandez,PLC,Puerto Rico,Belarus,2014-03-01
1011666a-8e7e-40aa-8d08-6db2114fae28,Mendoza Inc,Ltd,Israel,Croatia,2023-02-25
5a42835f-5f77-4b8a-9dd3-c4c91382f10b,Andrews-Edwards,Inc,Tonga,Lesotho,1983-12-01
059c0cf8-9167-49ab-bdf5-c2a768c715b4,Patton-Allen,Ltd,Heard Island and McDonald Islands,Oman,1981-01-27
92cd06fb-2676-4442-8ccb-a0e4dc059edb,Butler-Henderson,Inc,Vietnam,Uruguay,1979-03-26
0c8f0dd1-940e-4351-8794-8586a4d1945b,Cole-Huang,PLC,Syrian Arab Republic,Guinea,1989-10-04
fb352325-7af5-4b36-aa64-fcc65bbf707e,Ferguson-Duran,PLC,Netherlands Antilles,Cook Islands,1972-07-18
c0940a8a-1458-4ea1-a609-6bf3c0f2b5cd,Gray PLC,Group,Ecuador,Cayman Islands,2010-10-04
cee80434-e0da-4029-b426-c8dc91e521c6,Erickson-Allen,Inc,Equatorial Guinea,Philippines,2007-11-18
31286a33-ab7f-4d79-b332-8f5653e699eb,Oconnor-Melendez,Ltd,Zimbabwe,Holy See (Vatican City State),1976-09-19
218fc90c-d416-4101-a0eb-aace3d4b4292,Ramirez-Smith,and Sons,Liechtenstein,Holy See (Vatican City State),1983-06-22
bf38089c-0814-44c9-b5e8-f08cb4f1942c,Kelley Ltd,and Sons,France,Palestinian Territory,2019-12-13
4b383545-0184-43a1-b075-15a7fbf2f21f,Bowen LLC,Inc,United Kingdom,Turkmenistan,1990-06-23
b2f3d8d9-e108-447a-98e5-5441c27ee05d,Carrillo Ltd,LLC,Burundi,Western Sahara,2000-02-12
5513d47b-bef3-43cf-af5b-d9157fb32c84,Williams PLC,Ltd,Israel,Northern Mariana Islands,1976-03-23
36bbc36b-d42a-433d-a267-77eea42b51eb,Day Group,Ltd,Saudi Arabia,Benin,1970-12-23
a6505345-b143-4b66-917b-200115ecad6b,"Delgado, Hodges and Cardenas",and Sons,Lithuania,Tonga,2012-03-26
29a41d2b-bec6-4b44-ae03-43f339e2c4fd,"Lynch, Buckley and Ellis",Inc,Norfolk Island,Angola,2006-02-22
953d75fd-ab0b-48e1-973e-b09d1136b1d5,Parrish Group,LLC,Holy See (Vatican City State),Northern Mariana Islands,2007-02-16
3f7d2354-f2c1-4704-b01b-a5b38d3393ff,"Stewart, Phillips and Sutton",Inc,Gambia,Nepal,2007-03-29
db5b856b-8597-470e-a009-7b3d853d4f72,"Taylor, Williamson and Harris",LLC,Croatia,Tunisia,2017-11-03
a58ae96b-4bcf-4c49-af1b-b70078593091,"Alvarez, Wheeler and Murray",Inc,Japan,South Africa,1979-02-23
126f741a-79b0-452a-874a-5b7befa44e1f,"Holden, Delacruz and Davis",Inc,Slovenia,Falkland Islands (Malvinas),2011-04-09
4f93bb62-9019-489f-8b08-172914c8fd3c,Johnson-Cox,PLC,India,Iran,2012-11-21
a0afc5e3-2c68-4c43-8ca6-d339a6eb192c,Johnson LLC,LLC,North Macedonia,Jersey,1972-12-29
57968e7b-9d48-4054-8444-0e7fb501918d,"Harris, Stephens and Middleton",and Sons,Malawi,Switzerland,2017-09-19
354452fb-0d03-420c-b34a-8fb2764c7ba9,Walker LLC,Ltd,Kuwait,Cape Verde,1999-10-31
be4f8bb0-3e25-4179-aacf-d7e9055f0b99,Johnson-Todd,PLC,Western Sahara,Cote d'Ivoire,2021-11-05
e27a7e23-9bf6-44af-87b3-1d6b23f38db0,"Frost, Powell and Hoffman",Group,Denmark,Pakistan,2015-05-20
7597da8b-a583-40df-a38d-1f844c76b76f,Jordan LLC,LLC,Reunion,Djibouti,1990-11-11
d451f4e1-7807-4a31-b84f-6f60a8b79fee,Perry-Williams,Ltd,United States of America,Moldova,1998-02-07
9b4dddc7-c163-4ba1-bbee-e0a3a1c12ac4,"Bailey, Hartman and Prince",Inc,Ireland,Senegal,1971-09-05
d765e4a5-6259-4ccf-853d-f200db4f10a1,Jordan-Ware,and Sons,Turkey,United Kingdom,2004-03-03
e298e962-4091-4de8-80df-caa28e4d942a,Klein and Sons,LLC,Saudi Arabia,Georgia,2008-01-04
2f51a437-704f-499d-9790-6a75a1407ed7,Hudson-Young,Group,Niue,Panama,2012-07-15
0bd9b206-676a-4f72-aa13-0f654ab61933,Wise Ltd,Inc,Puerto Rico,Guinea-Bissau,1986-12-13
9bb5daed-5351-43d8-b691-96c366cb5186,Bailey-Walter,and Sons,Gabon,South Africa,1989-08-14
